bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,70,3825,fah,bais1242,"{""meds"": [[""111950"", ""wordlist_or_less"", 1971, 0, ""Koops, Robert 1971""]], ""links"": [{""label"": ""Fali of Baissa"", ""url"": ""http://endangeredlanguages.com/lang/4144""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3446632""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Fali_of_Baissa""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",7.38023,language,10.7684,Africa,,Baissa Fali,'Baissa Fali [bais1242][fah]-l-':1,5761
False,Spoken L1 Language,0,0,0,,187,17421,bsw,bais1246,"{""meds"": [[""574059"", ""grammar"", 2018, 283, ""Lemmi, Kebebew Gnarie 2018""], [""136986"", ""grammar_sketch"", 1988, 184, ""Haberland, Eike and Lamberti, Marcello 1988""], [""80647"", ""grammar_sketch"", 1978, 62, ""Hayward, Richard J. 1978, 1979""], [""141198"", ""grammar_sketch"", 1964, 31, ""Fleming, Harold C. 1964""]], ""links"": [{""label"": ""Bayso"", ""url"": ""http://endangeredlanguages.com/lang/3982""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56615""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Baiso_language""}, {""label"": ""Bayso"", ""url"": ""https://wals.info/languoid/lect/wals_code_bys""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",6.44892,language,37.7681,Africa,,Baiso,'Baiso [bais1246][bsw]-l-':1,19511
False,Spoken L1 Language,0,0,0,,180,24808,bjs,baja1265,"{""meds"": [[""310633"", ""grammar_sketch"", 1970, 127, ""Frank A. Collymore 1970""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2524014""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bajan_Creole""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",13.1365,language,-59.5346,North America,,Bajan,'Bajan [baja1265][bjs]-l-':1,25016
False,Spoken L1 Language,0,0,0,,180,17238,bjm,baje1238,"{""meds"": [[""303836"", ""grammar_sketch"", 1930, 56, ""Mann, Oskar and Karl Hadank 1930""]], ""links"": [{""label"": ""Bajelani"", ""url"": ""http://endangeredlanguages.com/lang/3925""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4848866""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bajelani_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",33.9498,language,42.9867,Eurasia,,Bajelani,'Bajelani [baje1238][bjm]-l-':1,19436
False,Spoken L1 Language,0,0,0,,70,16467,bkc,baka1272,"{""meds"": [[""63144"", ""long_grammar"", 1995, 361, ""Kilian-Hatz, Christa 1995""], [""110691"", ""grammar"", 1994, 0, ""Kilian-Hatz, Christa 1994""], [""18267"", ""grammar_sketch"", 1984, 198, ""Brisson, Robert 1984""], [""81151"", ""grammar_sketch"", 1910, 20, ""Poutrin. 1910""], [""24490"", ""wordlist_or_less"", 1879, 23, ""Hamy, Ernest Th\u00e9dore 1879""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bkc""}, {""label"": ""Baka (East Region, Cameroon)"", ""url"": ""http://endangeredlanguages.com/lang/5989""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Baka_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/baka1272""}, {""label"": ""Baka (in Cameroon)"", ""url"": ""https://wals.info/languoid/lect/wals_code_bak""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34905""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",2.16013,language,13.7804,Africa,,Baka (Cameroon),'Baka {Cameroon} [baka1272][bkc]-l-':1,18618
False,Spoken L1 Language,6,0,0,,70,22052,bqz,baka1273,"{""meds"": [[""110186"", ""phonology_or_text"", 1995, 139, ""Etame, Jean Ewane 1995""], [""124590"", ""wordlist_or_less"", 1984, 12, ""Hedinger, Robert 1984""], [""19485"", ""wordlist_or_less"", 1828, 5, ""Kilham, Hannah 1828""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bqz""}, {""label"": null, ""url"": ""https://phoible.org/languages/baka1273""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34855""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.79991,language,9.80402,Africa,,Bakaka,"('Babong [babo1241]':1,'Bafun [bafu1245]':1,'Balondo [balo1262]':1,'Baneka [bane1245]':1,'Manehas [mane1262]':1,'Nuclear Bakaka [nucl1402]':1)'Bakaka [baka1273][bqz]-l-':1",23170
False,Spoken L1 Language,0,0,0,,212,2718,bdh,baka1274,"{""meds"": [[""153816"", ""grammar_sketch"", 1976, 19, ""Santandrea, Stefano 1976""], [""116433"", ""wordlist_or_less"", 1878, 20, ""Marno, Ernst 1878""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2880165""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Baka_language_(South_Sudan)""}, {""label"": null, ""url"": ""https://phoible.org/languages/baka1274""}, {""label"": ""Baka (in South Sudan)"", ""url"": ""https://wals.info/languoid/lect/wals_code_bka""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.65943,language,29.59,Africa,,Baka (Sudan),'Baka {Sudan} [baka1274][bdh]-l-':1,4469
False,Spoken L1 Language,0,0,0,,311,1089,bkq,baka1277,"{""meds"": [[""83147"", ""grammar_sketch"", 1892, 224, ""Karl von den Steinen 1892""], [""13642"", ""wordlist_or_less"", 1886, 64, ""Karl von den Steinen 1886""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bkq""}, {""label"": ""Bakair\u00ed"", ""url"": ""http://endangeredlanguages.com/lang/1791""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bakairi_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/baka1277""}, {""label"": ""Bakair\u00ed"", ""url"": ""https://wals.info/languoid/lect/wals_code_bki""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56846""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-14.2628,language,-54.7034,South America,,Bakairí,'Bakairí [baka1277][bkq]-l-':1,3024
False,Spoken L1 Language,4,0,0,,180,17196,bqi,bakh1245,"{""meds"": [[""577772"", ""grammar"", 2010, 0, ""T\u0101heri, Esfandy\u0101r 1389 [2010]""], [""314526"", ""grammar_sketch"", 1978, 93, ""Gholam Hossein Rahmanian 1978""], [""157841"", ""grammar_sketch"", 1904, 11, ""Oskar Mann 1904""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bqi""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bakhtiari_dialect""}, {""label"": null, ""url"": ""https://phoible.org/languages/bakh1245""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q257829""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",32.0163,language,49.7713,Eurasia,,Bakhtiari,"('Charlang [char1266]':1,'Chelgerd [chel1241]':1,'Haft-Lang [haft1238]':1,'Kuhrang [kuhr1238]':1)'Bakhtiari [bakh1245][bqi]-l-':1",19370
False,Spoken L1 Language,0,0,0,,208,19898,bki,baki1244,"{""meds"": [[""36254"", ""grammar_sketch"", 1891, 25, ""Fraser, R. M. 1891""], [""103230"", ""wordlist_or_less"", 1889, 10, ""Sidney H. Ray 1889""]], ""links"": [{""label"": ""Baki"", ""url"": ""http://endangeredlanguages.com/lang/5513""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q11024697""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Baki_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-16.7096,language,168.165,Papunesia,,Baki,'Baki [baki1244][bki]-l-':1,21611
False,Spoken L1 Language,7,0,0,,70,16600,bkh,bako1249,"{""meds"": [[""160994"", ""long_grammar"", 2000, 347, ""Kenmogne, Michel 2000""], [""67154"", ""grammar_sketch"", 1988, 294, ""Dodo-Bounguendza, Eric 1988""], [""158554"", ""grammar_sketch"", 1914, 16, ""Gehr, Christian Otto 1914""], [""69390"", ""wordlist_or_less"", 1913, 2, ""Koch, Carl W. 1913""], [""84146"", ""wordlist_or_less"", 1848, 2, ""Clarke, John 1972 [1848]""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bkh""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Kogo_language""}, {""label"": null, ""url"": ""https://phoible.org/languages/bako1249""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34866""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",3.56518,language,9.99905,Africa,,Bakoko,"('Adie [adie1238]':1,'Bisoo [biso1242]':1,'Mbang [mban1266]':1,'Yabyang [yaby1238]':1,'Yakalak [yaka1273]':1,'Yapoma [yapo1244]':1,'Yassuku [yass1240]':1)'Bakoko [bako1249][bkh]-l-':1",18737
False,Spoken L1 Language,0,0,0,,70,18743,kme,bako1250,"{""meds"": [[""125688"", ""grammar_sketch"", 1989, 130, ""Asobo, Irene Swiri 1989""], [""9554"", ""phonology_or_text"", 1973, 0, ""Ewota, J. 1973""], [""146227"", ""wordlist_or_less"", 1956, 4, ""Ardener, Edwin W. 1956""]], ""links"": [{""label"": ""Bakole"", ""url"": ""http://endangeredlanguages.com/lang/538""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35068""}, {""label"": null, ""url"": ""https://phoible.org/languages/bako1250""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",4.43654,language,8.97387,Africa,,Bakole,'Bakole [bako1250][kme]-l-':1,20494
False,Spoken L1 Language,0,0,0,,70,8326,bbs,bakp1238,"{""meds"": [[""320644"", ""wordlist_or_less"", 2014, 2, ""Roger Blench 2014""], [""71740"", ""wordlist_or_less"", 1978, 8, ""Dimmendaal, Gerrit J. 1978""]], ""links"": [{""label"": ""Bakpinka"", ""url"": ""http://endangeredlanguages.com/lang/1082""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3515061""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bakpinka_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",5.26756,language,8.26321,Africa,,Bakpinka,'Bakpinka [bakp1238][bbs]-l-':1,11126
False,Spoken L1 Language,2,0,0,,208,6451,bkr,baku1263,"{""meds"": [[""302258"", ""grammar_sketch"", 1979, 131, ""Ibrahim, Sjahrial S. A. R. and Darmansyah, {} and Durdje Durasid 1979""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q3436626""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bakumpai_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-1.98842,language,114.77,Papunesia,,Bakumpai,"('Mengkatip [meng1268]':1,'Nuclear Bakumpai [nucl1555]':1)'Bakumpai [baku1263][bkr]-l-':1",9120
True,Bookkeeping,0,0,0,,335,335,boc,baku1265,"{""meds"": [[""500905"", ""wordlist_or_less"", 2007, 0, ""ISO 639-3 Registration Authority 2007""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q14697981""}], ""ethnologue_comment"": null, ""iso_retirement"": {""code"": ""boc"", ""name"": ""Bakung Kenyah"", ""effective"": ""2008-01-14"", ""change_request"": ""2007-245"", ""remedy"": ""Merge into Mainstream Kenyah [xkl]"", ""change_to"": [""xkl""], ""reason"": ""merge"", ""comment"": ""The name Kenyah, Kelinyau, was proposed by Wurm and Hattori (1981) mainly based\non what Soriente (2005:19) calls \""superficial analysis focusing on geographic\nand administrative boundaries\"". Using the means of comparative linguistics\nmethodology, it is possible to clarify the variations the Kenyah group. By\ninvestigating the shared innovation among the various Kenyah group, Soriente\n(2005) proposes that the names above- mentioned be used to incorporate all the\nother variants of another subgroup of Kenyah which further divided into four\nminor categories (which for the sake of simplicity here will be only referred to\nas \""group 1-4\"". Group 1 language incorporates dialects of Lepo Tau, Lepo Bem,\nUma Jalan, Uma Tukung, Lepo Jengan, Lepo Aga, Uma Ake, Lepo Ga, Lepo La'ang,\nSambup and Likan. Group 2 language incorporates the dialect of Lepo Ke', and\nLepo Kuda. Group 3 language incorporates dialect of Lepo Ma'ut, Lepo Ndang,\nBadeng, and Lepo Jamok. Group 4 language incorporate dialects of Bakung and Lepo\nTeppu'""}}",,language,,,,Bakung Kenyah,'Bakung Kenyah [baku1265][boc]-l-':1,1208
False,Spoken L1 Language,5,0,0,,70,5708,bjw,bakw1243,"{""meds"": [[""318881"", ""phonology_or_text"", 2006, 233, ""Yepi, Babo Alexis 2006""], [""22630"", ""phonology_or_text"", 1986, 11, ""Marchese, Lynell 1986""], [""318595"", ""wordlist_or_less"", 1983, 6, ""Marchese, Lynell 1983""], [""8689"", ""wordlist_or_less"", 1904, 5, ""Delafosse, Maurice 1904""], [""572978"", ""wordlist_or_less"", 1902, 0, ""Clozel, F. J., and R. Villamur. 1902""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/bjw""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Bakw%C3%A9_language""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q34899""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",5.23123,language,-6.51077,Africa,,Bakwé,"('Dafa [dafa1242]':1,'Defa [defa1250]':1,'Deple [depl1238]':1,'Nigagba [niga1242]':1,'Nyinagbi [nyin1249]':1)'Bakwé [bakw1243][bjw]-l-':1",8174
False,Spoken L1 Language,4,0,0,,70,5687,ble,bala1301,"{""meds"": [[""98120"", ""grammar_sketch"", 1984, 107, ""Doneux, J. L. 1984""], [""135118"", ""grammar_sketch"", 1951, 52, ""Quintino, Fernando R. 1951""], [""44798"", ""grammar_sketch"", 1946, 35, ""de Sousa Bella, L. 1946""], [""124608"", ""wordlist_or_less"", 1936, 5, ""Tastevin, Constant F. 1936""], [""568973"", ""wordlist_or_less"", 1933, 0, ""Bernatzik, H. A. 1933""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/ble""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56789""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",11.8203,language,-15.3221,Africa,,Balanta-Kentohe,"('Fora [fora1244]':1,'Kantohe [kant1248]':1,'Mane [mane1239]':1,'Naga {Balanta} [naga1400]':1)'Balanta-Kentohe [bala1301][ble]-l-':1",8155
False,Spoken L1 Language,2,0,0,,70,5687,bjt,bala1302,"{""meds"": [[""550676"", ""long_grammar"", 2011, 761, ""Mbodj, Ch\u00e9rif 2011""], [""98395"", ""long_grammar"", 1999, 461, ""Fudeman, Kirsten Anne 1999""], [""300730"", ""grammar_sketch"", 1970, 155, ""N'Diaye-Corr\u00e9ard, Genevi\u00e8ve 1970""], [""146975"", ""wordlist_or_less"", 1905, 14, ""Leprince, Jules 1905""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q19359034""}, {""label"": null, ""url"": ""https://phoible.org/languages/bala1302""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",12.5382,language,-15.6658,Africa,,Balanta-Ganja,"('Fganja [fgan1238]':1,'Fjaalib [fjaa1238]':1)'Balanta-Ganja [bala1302][bjt]-l-':1",8154
True,Bookkeeping,0,0,0,,335,335,blg,bala1306,"{""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4850134""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Balau_language""}], ""ethnologue_comment"": {""comment_type"": ""spurious"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""Balau [blg] is listed in E16/E17/E18/E19/E20/E21/E22/E23 as a separate language from Iban [iba], but Balau is simply one of the places where Iban is spoken (**hh:g:Omar:Iban**:2)\nand the vocabulary of Balau shows no significant deviation from other varieties of Iban (**hh:hw:Ray:Borneo**). See also: Iban [iba]."", ""isohid"": ""blg""}, ""iso_retirement"": null}",1.33476,language,110.913,Papunesia,,Balau,'Balau [bala1306][blg]-l-':1,1524
False,Spoken L1 Language,0,0,0,,208,15334,blw,bala1310,"{""meds"": [[""164564"", ""grammar_sketch"", 1976, 254, ""Shetler, Joanne 1976""], [""121918"", ""grammar_sketch"", 1968, 15, ""Shetler, Joanne 1968""], [""22458"", ""phonology_or_text"", 1966, 7, ""Shetler, Joanne 1966""], [""13306"", ""wordlist_or_less"", 1965, 11, ""na 1965""], [""144894"", ""wordlist_or_less"", 1964, 9, ""Fetzer, Anne and Shetler, Joanne 1964""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/blw""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Balangao_language""}, {""label"": ""Balangao"", ""url"": ""https://wals.info/languoid/lect/wals_code_blg""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4850033""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",17.0994,language,121.272,Papunesia,,Balangao,'Balangao [bala1310][blw]-l-':1,17833
False,Spoken L1 Language,6,0,0,,208,12102,sse,bala1311,"{""meds"": [[""159627"", ""grammar_sketch"", 1999, 102, ""Gault, JoAnn Marie 1999""], [""548440"", ""phonology_or_text"", 1980, 120, ""Eunice Diment and Gault, JoAnn Marie 1980""], [""120019"", ""phonology_or_text"", 1979, 20, ""Gault, JoAnn Marie 1979""], [""154263"", ""wordlist_or_less"", 1868, 2, ""Riedel, J. G. F. 1868""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q2880535""}, {""label"": ""Sama (Balangingi)"", ""url"": ""https://wals.info/languoid/lect/wals_code_sbg""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",6.011614,language,121.686646,Papunesia,,Balangingi,"('Daongdung [daon1242]':1,'Kabinga''an [kabi1262]':1,'Lutangan [luta1238]':1,'Nuclear Balangingi [nucl1552]':1,'Sibuco-Vitali [sibu1254]':1,'Sibuguey [sibu1253]':1)'Balangingi [bala1311][sse]-l-':1",15111
False,Spoken L1 Language,0,0,0,,208,9111,bls,bala1314,"{""meds"": [[""63783"", ""grammar_sketch"", 1985, 115, ""Garantjang, Ahmad and Dahlan Kajia and Hasan Basri and Munir Salham 1985""], [""63583"", ""wordlist_or_less"", 1979, 2, ""Donald F. Barr and Sharon G. Barr and C. Salombe 1979""]], ""links"": [{""label"": ""Balaesang"", ""url"": ""http://endangeredlanguages.com/lang/1356""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4849796""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Balaesang_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-0.05644,language,119.689,Papunesia,,Balaesang,'Balaesang [bala1314][bls]-l-':1,12093
False,Spoken L1 Language,0,0,0,,208,9104,blz,bala1315,"{""meds"": [[""313871"", ""long_grammar"", 2012, 325, ""Ren\u00e9 van den Berg and Robert L. Busenitz 2012""], [""569606"", ""grammar_sketch"", 1991, 137, ""Peding, Wahab and Busenitz, Robert L. and Pontoh, Z. 1991""], [""160684"", ""phonology_or_text"", 1990, 16, ""Busenitz, Marilyn J. and Busenitz, Robert L. 1990""], [""63583"", ""wordlist_or_less"", 1979, 2, ""Donald F. Barr and Sharon G. Barr and C. Salombe 1979""], [""573754"", ""wordlist_or_less"", 1932, 63, ""Kruyt, Alb. C. 1932""]], ""links"": [{""label"": null, ""url"": ""http://crubadan.org/languages/blz""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Balantak_language""}, {""label"": ""Balantak"", ""url"": ""https://wals.info/languoid/lect/wals_code_blk""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q4850053""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",-0.86809,language,123.289,Papunesia,,Balantak,'Balantak [bala1315][blz]-l-':1,12078
False,Spoken L1 Language,0,0,0,,208,21681,NOCODE_Balade,bala1316,"{""meds"": [[""29428"", ""grammar_sketch"", 1998, 138, ""Fran\u00e7oise Ozanne-Rivierre 1998""], [""43560"", ""phonology_or_text"", 1879, 7, ""von der Gabelentz, Hans Conor 1879""], [""576684"", ""wordlist_or_less"", 1808, 12, ""de Rossel, Elizabeth Paul Edouard 1808""], [""144956"", ""wordlist_or_less"", 1778, 1, ""Forster, John Reinold 1778""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q35420285""}], ""ethnologue_comment"": {""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23""], ""comment"": ""E16/E17/E18/E19/E20/E21/E22/E23 has the entry Nyel\u00e2yu [yly] merging both Balade-Arama-Tiari and Belep, but they are not intelligible to monolinguals\n(**hh:g:McCracken:Belep**:30) and should thus be separate entries\n(like they are in previous surveys, such as\n**hh:hvwtyp:Leenhardt:Austro-Melanesie**). It is missing from E16/E17/E18/E19/E20/E21/E22/E23. See also: Belep [yly]."", ""isohid"": ""NOCODE_Balade""}, ""iso_retirement"": null}",-20.25,language,164.2,Papunesia,,Balade,'Balade [bala1316]-l-':1,22960
False,Artificial Language,0,0,0,,148,148,NOCODE_Balaybalan,bala1318,"{""meds"": [[""553427"", ""phonology_or_text"", 1580, 0, ""Mustafa Ko\u00e7 2005 [1580]""]], ""links"": [{""label"": null, ""url"": ""https://www.wikidata.org/entity/Q1353495""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Balaibalan""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",,language,,Eurasia,,Balaybalan,'Balaybalan [bala1318]-l-':1,736
False,Spoken L1 Language,0,0,0,,187,6339,bdn,bald1241,"{""meds"": [[""28536"", ""wordlist_or_less"", 1984, 18, ""Seignobos, Christian and Tourneux, Henry 1984""], [""312368"", ""wordlist_or_less"", 1922, 2, ""Str\u00fcmpell, F. 1922-1923""]], ""links"": [{""label"": ""Baldemu"", ""url"": ""http://endangeredlanguages.com/lang/539""}, {""label"": null, ""url"": ""https://www.wikidata.org/entity/Q56280""}, {""label"": null, ""url"": ""https://en.wikipedia.org/wiki/Baldemu_language""}], ""ethnologue_comment"": null, ""iso_retirement"": null}",10.9078,language,14.4674,Africa,,Baldemu,'Baldemu [bald1241][bdn]-l-':1,8952
